  2317  2.0290093E+09  0.069999999   3.25422  -4.13396  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1704E+09 6.17038E+09   2.3877639983E+50 5.04898E-14  9.72858E-01 7.52E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2318  2.0290126E+09  0.069999999   3.25422  -4.13396  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17038E+09   2.3877498966E+50 5.83514E-14  9.72841E-01 7.54E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2319  2.0290159E+09  0.069999998   3.25422  -4.13396  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17038E+09   2.3877357942E+50 6.74282E-14  9.72824E-01 7.56E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2320  2.0290193E+09  0.069999998   3.25422  -4.13396  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17038E+09   2.3877216913E+50 7.79275E-14  9.72807E-01 7.58E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2321  2.0290226E+09  0.069999998   3.25422  -4.13397  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17037E+09   2.3877075879E+50 9.00486E-14  9.72789E-01 7.60E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2322  2.0290259E+09  0.069999998   3.25422  -4.13397  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17037E+09   2.3876934838E+50 1.04070E-13  9.72772E-01 7.62E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2323  2.0290292E+09  0.069999997   3.25422  -4.13397  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17037E+09   2.3876793791E+50 1.20256E-13  9.72755E-01 7.64E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2324  2.0290326E+09  0.069999997   3.25422  -4.13397  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17037E+09   2.3876652738E+50 1.38980E-13  9.72738E-01 7.66E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2325  2.0290359E+09  0.069999996   3.25422  -4.13397  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17037E+09   2.3876511679E+50 1.60592E-13  9.72721E-01 7.68E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2326  2.0290392E+09  0.069999996   3.25422  -4.13397  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17037E+09   2.3876370614E+50 1.85594E-13  9.72703E-01 7.70E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2327  2.0290426E+09  0.069999995   3.25422  -4.13397  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17037E+09   2.3876229543E+50 2.14448E-13  9.72686E-01 7.72E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2328  2.0290459E+09  0.069999994   3.25422  -4.13397  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17037E+09   2.3876088466E+50 2.47829E-13  9.72669E-01 7.73E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2329  2.0290492E+09  0.069999993   3.25422  -4.13397  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17037E+09   2.3875947383E+50 2.86347E-13  9.72652E-01 7.75E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2330  2.0290525E+09  0.069999992   3.25422  -4.13397  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17037E+09   2.3875806293E+50 3.30908E-13  9.72635E-01 7.77E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2331  2.0290559E+09  0.069999991   3.25422  -4.13397  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17037E+09   2.3875665198E+50 3.82317E-13  9.72617E-01 7.79E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2332  2.0290592E+09  0.069999990   3.25422  -4.13397  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17037E+09   2.3875524096E+50 4.41788E-13  9.72600E-01 7.81E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2333  2.0290625E+09  0.069999988   3.25422  -4.13397  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17037E+09   2.3875382987E+50 5.10384E-13  9.72583E-01 7.83E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2334  2.0290658E+09  0.069999986   3.25422  -4.13397  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3875241872E+50 5.89732E-13  9.72566E-01 7.85E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2335  2.0290692E+09  0.069999984   3.25422  -4.13397  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3875100751E+50 6.81227E-13  9.72549E-01 7.87E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2336  2.0290725E+09  0.069999981   3.25422  -4.13397  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3874959623E+50 7.87051E-13  9.72531E-01 7.89E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2337  2.0290758E+09  0.069999979   3.25421  -4.13397  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3874818487E+50 9.09030E-13  9.72514E-01 7.91E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2338  2.0290792E+09  0.069999975   3.25421  -4.13397  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3874677345E+50 1.05008E-12  9.72497E-01 7.93E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2339  2.0290825E+09  0.069999971   3.25421  -4.13398  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3874536196E+50 1.21260E-12  9.72480E-01 7.94E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2340  2.0290858E+09  0.069999967   3.25421  -4.13398  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3874395040E+50 1.40047E-12  9.72463E-01 7.96E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2341  2.0290891E+09  0.069999962   3.25421  -4.13398  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3874253875E+50 1.61680E-12  9.72446E-01 7.98E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2342  2.0290925E+09  0.069999956   3.25421  -4.13398  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3874112703E+50 1.86678E-12  9.72429E-01 8.00E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2343  2.0290958E+09  0.069999949   3.25421  -4.13398  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3873971523E+50 2.15440E-12  9.72412E-01 8.02E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2344  2.0290991E+09  0.069999941   3.25421  -4.13398  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3873830334E+50 2.48657E-12  9.72395E-01 8.04E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2345  2.0291024E+09  0.069999932   3.25421  -4.13398  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3873689136E+50 2.86839E-12  9.72378E-01 8.06E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
  2346  2.0291058E+09  0.069999922   3.25421  -4.13398  7.08E-01  2.91E-17   1.0000   6.4315  2.8851 -4.3532  0.0000  0.0700  0.0000E+00 6.1703E+09 6.17036E+09   2.3873547928E+50 3.30897E-12  9.72361E-01 8.08E-21 2.75E-01 3.03E-03 1.10E-03 9.58E-03 2.15E-03
