  902   0.200  2.9825
  903   0.200  2.9835
  904   0.200  2.9845
  905   0.200  2.9855
  906   0.200  2.9865
  907   0.200  2.9875
  908   0.200  2.9885
  909   0.200  2.9895
  910   0.200  2.9905
  911   0.200  2.9915
  912   0.200  2.9925
  913   0.200  2.9935
  914   0.200  2.9945
  915   0.200  2.9955
  916   0.200  2.9965
  917   0.200  2.9975
  918   0.200  2.9985
  919   0.200  2.9995
  920   0.200  3.0005
  921   0.200  3.0015
  922   0.200  3.0025
  923   0.200  3.0035
  924   0.200  3.0045
  925   0.200  3.0055
  926   0.200  3.0065
  927   0.200  3.0075
  928   0.200  3.0085
  929   0.200  3.0095
  930   0.200  3.0105
  931   0.200  3.0115
  932   0.200  3.0125
  933   0.200  3.0135
  934   0.200  3.0145
  935   0.200  3.0155
  936   0.200  3.0165
  937   0.200  3.0175
  938   0.200  3.0185
  939   0.200  3.0195
  940   0.200  3.0205
  941   0.200  3.0215
  942   0.200  3.0225
  943   0.200  3.0235
  944   0.200  3.0245
  945   0.200  3.0255
  946   0.200  3.0265
  947   0.200  3.0275
  948   0.200  3.0285
  949   0.200  3.0295
  950   0.200  3.0305
  951   0.200  3.0315
  952   0.200  3.0325
  953   0.200  3.0335
  954   0.200  3.0345
  955   0.200  3.0355
  956   0.200  3.0365
  957   0.200  3.0375
  958   0.200  3.0385
  959   0.200  3.0395
  960   0.200  3.0405
  961   0.200  3.0415
  962   0.200  3.0425
  963   0.200  3.0435
  964   0.200  3.0445
  965   0.200  3.0455
  966   0.200  3.0465
  967   0.200  3.0475
  968   0.200  3.0485
  969   0.200  3.0495
  970   0.200  3.0505
  971   0.200  3.0515
  972   0.200  3.0525
  973   0.200  3.0535
  974   0.200  3.0545
  975   0.200  3.0555
  976   0.200  3.0565
  977   0.200  3.0575
  978   0.200  3.0585
  979   0.200  3.0595
  980   0.200  3.0605
  981   0.200  3.0615
  982   0.200  3.0625
  983   0.200  3.0635
  984   0.200  3.0645
  985   0.200  3.0655
  986   0.200  3.0665
  987   0.200  3.0675
  988   0.200  3.0685
  989   0.200  3.0695
  990   0.200  3.0705
  991   0.200  3.0715
  992   0.200  3.0725
  993   0.200  3.0735
  994   0.200  3.0745
  995   0.200  3.0755
  996   0.200  3.0765
  997   0.200  3.0775
  998   0.200  3.0785
  999   0.200  3.0795

 1000   0.200  3.0805
 1001   0.200  3.0815
 1002   0.200  3.0825
 1003   0.200  3.0835
 1004   0.200  3.0845
 1005   0.200  3.0855
 1006   0.200  3.0865
 1007   0.200  3.0875
 1008   0.200  3.0885
 1009   0.200  3.0895
 1010   0.200  3.0905
 1011   0.200  3.0915
 1012   0.200  3.0925
 1013   0.200  3.0935
 1014   0.200  3.0945
 1015   0.200  3.0955
 1016   0.200  3.0965
 1017   0.200  3.0975
 1018   0.200  3.0985
 1019   0.200  3.0995
 1020   0.200  3.1005
 1021   0.200  3.1015
 1022   0.200  3.1025
 1023   0.200  3.1035
 1024   0.200  3.1045
 1025   0.200  3.1055
 1026   0.200  3.1065
 1027   0.200  3.1075
 1028   0.200  3.1085
 1029   0.200  3.1095
 1030   0.200  3.1105
 1031   0.200  3.1115
 1032   0.200  3.1125
 1033   0.200  3.1135
 1034   0.200  3.1145
 1035   0.200  3.1155
 1036   0.200  3.1165
